url,name
/cinema/24292?poi=164154354,大地影院(杨浦区嘉誉悠方广场影城)
/cinema/2197?poi=1498230,大地影院(万嘉店)
/cinema/13569?poi=5043551,大地影院(嘉定方舟店)
/cinema/15065?poi=87757523,大地影院(上海浦东新区宝龙广场店)
/cinema/24166?poi=163019139,大地影院(闵行区吴泾宝龙店)
/cinema/120?poi=1547417,大地影院(梅陇店)
/cinema/117?poi=1549979,大地影院(罗宾森广场店)
/cinema/81?poi=1549966,大地影院(华润万家南汇店)
/cinema/147?poi=395048,大地影院(弘基广场店)
/cinema/115?poi=426296,大地影院(华润万家大华店)
/cinema/26042?poi=188466622,春天国际影城(上海中庚漫游城店)
/cinema/170?poi=1436382,川沙影剧院
/cinema/158?poi=410794,崇明影院二号厅
/cinema/27427?poi=195165623,橙天嘉禾影城(星荟中心店)
/cinema/10958?poi=42331330,橙天嘉禾影城(五彩城店)
/cinema/9221?poi=6297226,橙天嘉禾影城(泗泾店)
/cinema/25752?poi=182505967,橙天嘉禾影城(世纪汇广场店)
/cinema/11233?poi=42787601,橙天嘉禾影城(易家店)
/cinema/2425?poi=1626944,橙天嘉禾影城(荣乐店)
/cinema/2205?poi=1465795,橙天嘉禾影城(嘉尚坊店)
/cinema/25751?poi=182505966,橙天嘉禾影城(LuOne凯德晶萃店)
/cinema/220?poi=1079601,曹杨影城(曹杨店)
/cinema/25516?poi=179308553,博悦汇影城外滩金融中心IMAX店
/cinema/95?poi=456419,博纳银兴国际影城(我格广场店)
/cinema/13671?poi=66742469,博纳锦鸿影城(松江荣乐店)
/cinema/5547?poi=1566371,博纳国际影城(中原城市广场店)
/cinema/23986?poi=161066541,博纳国际影城(梅陇店)
/cinema/223?poi=80357,泊耀万裕国际影城(淮海店)
/cinema/13562?poi=52212670,比高电影院(锦绣店)
/cinema/15918?poi=93111027,比高电影城(浦东机场店)
/cinema/38?poi=1436312,比高电影城(南翔店)
/cinema/23674?poi=159090615,比高电影城(古北店)
/cinema/13113?poi=42782247,比高电影城(宝山店)
/cinema/5505?poi=2426561,保利国际影城(祥腾店)
/cinema/27023?poi=192969922,保利国际影城(唐镇店)
/cinema/25977?poi=187271903,保利国际影城(上海泗泾店)
/cinema/9500?poi=4132786,保利国际影城(上海世博店)
/cinema/9501?poi=5411774,保利国际影城(江川店)
/cinema/9176?poi=5612122,保利国际影城(曹路宝龙店)
/cinema/2442?poi=1541464,宝山大光明影城
/cinema/5124?poi=2378136,宝山横店电影城
/cinema/15051?poi=95621166,宝山宝龙广场横店电影城
/cinema/5949?poi=2418163,佰迦乐大光明影城(广灵店)
/cinema/1094?poi=1557235,佰迦乐大光明影城(文峰广场店)
/cinema/7890?poi=6292366,百美汇影城(静安嘉里中心北区)
/cinema/24470?poi=164707173,百丽宫影城(长宁来福士店)
/cinema/14983?poi=90355765,百丽宫影城(协信店)
/cinema/24099?poi=162890585,百丽宫影城(万象城店)
/cinema/25714?poi=182557557,百丽宫影城(上海LCM置汇旭辉广场店)
/cinema/26093?poi=188999587,百丽宫影城(陆家嘴中心店)
/cinema/6217?poi=2536189,百丽宫影城(上海环贸店)
/cinema/62?poi=1078453,百丽宫影城(国金中心商场)
/cinema/16319?poi=110577970,百老汇影城(宝龙店)
/cinema/6361?poi=1624271,艾米1895电影街(静安寺店)
/cinema/16663?poi=125373164,X·cinema影城(上坤上街店)
/cinema/8138?poi=5897617,UME影城(上海宝山店)
/cinema/230?poi=1547373,UME国际影城(上海新天地店)
/cinema/13748?poi=60917007,UL城市影院(上海隆昌店)
/cinema/232?poi=31013,UA电影城(上海梅龙镇广场店)
/cinema/14033?poi=51394668,SIGMA叄庫艺生影城
/cinema/15691?poi=73690612,SIGMA叄庫艺生江边影院
/cinema/17030?poi=150681216,SFC上影影城(宜川路店)
/cinema/10973?poi=42903342,SFC上影影城(杨浦百联滨江店)
/cinema/25481?poi=178864356,SFC上影影城(日月光)
/cinema/17004?poi=150594139,SFC上影影城(徐汇绿地滨江IMAX店)
/cinema/168?poi=1467307,SFC上影影城(新世界店)
/cinema/166?poi=80367,SFC上影影城(新衡山店)
/cinema/1093?poi=80706,SFC上影影城(喜玛拉雅店)
/cinema/225?poi=1512719,SFC上影影城(西南店)
/cinema/16051?poi=109290965,SFC上影(天山缤谷广场店)
/cinema/24360?poi=164505372,SFC上影影城(唐镇店)
/cinema/23826?poi=159751095,SFC上影国际影城(淞南店)
/cinema/56?poi=1547372,SFC上影影城(世博店)
/cinema/2448?poi=1535534,SFC上影(七宝店)
/cinema/8527?poi=4196607,SFC上影影城(南桥新都汇店)
/cinema/68?poi=80372,SFC上影百联
/cinema/169?poi=87891,SFC上影影城(美罗城)
/cinema/17365?poi=157292402,SFC上影影城(金桥太茂店)
/cinema/5945?poi=2470796,SFC上影影城(江桥店)
/cinema/235?poi=87890,SFC上影影城(港汇永华IMAX店)
/cinema/17213?poi=152828120,SFC上影影城(上海丁香国际商业中心)
/cinema/23690?poi=159167892,SFC上影影城(川沙IMAX店)
/cinema/2446?poi=2408708,SFC上影影城(宝山店)
/cinema/25276?poi=170010550,SFC上影竞衡八八影城(金山店)
/cinema/24248?poi=163857203,SFC上影国际影城青浦店(富绅家乐福)
/cinema/24276?poi=164060404,SFC上影国际影城(港城店)
/cinema/27089?poi=193436344,SFC上影国际影城(松江店)
/cinema/24560?poi=164867293,SFC上影国际影城(东川店)
/cinema/16161?poi=109082328,SFC上影百联影城(又一城店)
/cinema/17283?poi=156662719,SFC上影百联影城(惠南店)
/cinema/24157?poi=162978670,SFC上影百联影城(虹口店)
/cinema/25242?poi=169495878,SFC上影百联影城(大上海店)
/cinema/233?poi=19563,SFC上影百联影城(八佰伴IMAX店)
/cinema/227?poi=1575979,SFC上海影城
/cinema/17158?poi=152386426,JIA影城(嘉莱影城九亭店)
/cinema/15624?poi=90238609,free国际影城(顾村店)
/cinema/15468?poi=97185901,Free国际影城(宝杨店)
/cinema/16616?poi=137329667,DFC影城(金山店)
/cinema/16613?poi=127118488,DFC影城(北艾路店)
/cinema/23977?poi=160793992,DFC影城(松江店)
/cinema/26715?poi=191323156,DFC影城(七宝店)
/cinema/26532?poi=191141559,DFC影城(东鼎店)
/cinema/27461?poi=194568307,DFC影城(大场店)
/cinema/16788?poi=118749845,DFC影城(宝山店)
/cinema/17199?poi=152579475,CMC大光明影城(莲花店)
/cinema/16409?poi=117918890,CGV星聚汇影城(七宝万科广场)
/cinema/25871?poi=185189359,CGV影城(浦东印象城店)
/cinema/27765?poi=1748619332,CGV影城(九亭金地广场)
/cinema/27664?poi=839756761,CGV影城(晶耀前滩店)
/cinema/28182?poi=1752873122,CGV影城(复地活力城店)
/cinema/28183?poi=641162062,CGV影城(上海宝龙店)(建设中)
/cinema/24843?poi=165512388,CGV影城(上海白玉兰广场购物中心)
/cinema/2545?poi=1574479,CGV影城(安亭店)
/cinema/26?poi=1547442,CGV星聚汇影城(上海大华店)
/cinema/10315?poi=5187518,CFR美影国际影城(晨达美食城店)
/cinema/27553?poi=529289896,C+影院
/cinema/33?poi=80666,AMG海上明珠影城(上海莘庄店)
/cinema/13398?poi=52210823,AMG海上明珠影城(上海联洋广场店)
/cinema/6128?poi=2563167,AMG影城
/cinema/15997?poi=90503238,AMG海上明珠影城(上海大宁音乐广场IMAX店)
/cinema/14410?poi=75674820,Always国际影城
/cinema/16119?poi=108449161,0090激光影城
